player_id,rank_center,lb,ub,a,b
15358919789906702899,297.7403736108429,3.498835861768498,627.7679990617039,0.2294309928130372,0.7705740072487165
8424786221888186143,298.40820515467067,3.546116629864514,630.296018966468,0.22994532533200573,0.7705730652172273
12421151587697235241,297.736969017501,3.4985828291479493,627.7551488471645,0.229428178515201,0.7705733663921167
17554949905676635031,297.73430879449165,3.4984501171821876,627.7449448688269,0.22942693478277262,0.7705760740564583
17194200640072820249,297.726487550387,3.498353920167119,627.7142063924866,0.2294275991746845,0.7705985485616434
16764975642979870692,297.789417354036,3.5022960034218613,627.9535814913022,0.2294687985933782,0.7705740540825441
6682975410409135334,297.7353417493264,3.498468791789378,627.7489896010243,0.22942693478277262,0.7705734006409457
11879426385691104552,297.7457927270723,3.4991988898758564,627.7885528615459,0.22943488815723342,0.7705730652172273
18252204919974872905,297.681681447217,3.497498751668786,627.5388988039429,0.22942693478277262,0.7707123047255875
15942262301449526092,545.5532916059751,56.8432791808998,1625.3180535232154,0.4299773756523332,0.7881491730836878
6007671962491710804,65.4931215476231,3.7065527701277006,90.0879651320522,0.3868424660588229,5.906612128382545
16191211259477667758,296.7526077017344,3.480727711574673,623.9099040653709,0.22942693478277262,0.773125252578637
15158376837331184463,297.7355098807793,3.498473851371159,627.7496428772763,0.22942696447284622,0.7705730652172273
13348056566334441619,297.71999835893325,3.49836067719923,627.6884865853701,0.22942942292095675,0.7706214704608289
8046439228542123273,297.7292279919884,3.4983582630790124,627.7250503051364,0.22942693478277262,0.7705892240749249
4488434570115483244,209.5860314239785,6.450220406321819,357.95101104224455,0.30322898176472735,1.4467995777414933
2463114038506497099,297.7346250781284,3.498455835211871,627.7461833357736,0.22942693478277262,0.7705752554731208
15339675646621073160,297.7284612285839,3.498344401142731,627.7220479820626,0.22942693478277262,0.7705912086336548
10890421487470870610,297.71741838279945,3.4981447664600864,627.6788100595861,0.22942693478277262,0.7706197911731852
8589558070800498741,297.7097637265208,3.4980063879162344,627.6488398256074,0.22942693478277262,0.7706396052012813
2001420309532038422,297.7351932676411,3.4984661074119003,627.7484081913628,0.22942693478277262,0.770573784928863
9959014984732948350,291.6406028009351,3.473581261166487,604.0759743779486,0.2306934078212543,0.7910195137633784
8905747314108234618,310.33446302912284,4.463511186031042,675.7410671012913,0.23913537841889349,0.7705730652172273
11036676817238493504,209.876684499342,3.8554335730349294,353.8257782840451,0.26382283408905643,1.2570373632421454
16158887257912473466,307.9050604118945,4.265293044994223,666.4388275566414,0.237263346197489,0.7705730652172273
14598486691935341429,297.73534746665996,3.498468895152314,627.7490119883919,0.22942693478277262,0.7705733858438278
12718033036258228499,297.71652090181215,3.4981285419112282,627.6752961005282,0.22942693478277262,0.7706221142441686
5507255451388145521,298.8930905670936,3.5807944665637024,632.1324399207801,0.23031997478835198,0.7705764437423529
3695310880932980652,297.5657348588559,3.501269016967967,627.0705078512594,0.22951318095103568,0.7713024520780273
14814543564219426189,297.70180132987593,3.497862449436866,627.6176658589027,0.22942693478277262,0.7706602168945241
16903745527471959489,297.73105554113954,3.4988565151057855,627.7310373658875,0.2294337725480036,0.7706074602496455
13080969212432972992,296.6905126161944,3.4796084426624247,623.6679314421788,0.22942693478277262,0.7732870618601969
17013443214740003835,297.72778273718404,3.49833213505849,627.7193913042029,0.22942693478277262,0.7705929647328101
3989915271285217577,68.57971736408535,15.531110715967543,100.32290591589344,0.7999540420790029,11.664586452465223
7310146752476062908,117.43274822822832,10.184147640374022,177.7222592314397,0.45106588487989485,3.8410570448650025
3742053403494312423,297.726867803151,3.4998107584933678,627.712052897296,0.229448909651575,0.7706691416351459
16857446564643449505,297.73682520317925,3.498917952509146,627.7537369104216,0.2294331422789235,0.7705904102468869
13939125969441045267,215.47330762703405,2.858155323658025,364.42330030279095,0.24357345670733876,1.1304112764117575
717914195181221161,296.43106757924716,3.7159227278896196,622.0914215998205,0.23292779179852252,0.785773885647975
10281139323963251816,297.7341834813981,3.498447851672836,627.7444541827986,0.22942693478277262,0.770576398383583
6854407737358601967,295.90426368642034,3.4654539015710952,620.6102616739865,0.22942693478277262,0.7753417673829259
12491874722987679275,296.4834502584015,3.4758776031351317,622.8615670124725,0.22942693478277262,0.7738271211523426
520505347591360799,296.93398959236333,3.4839983048070735,624.6171250791053,0.22942693478277262,0.77265298963495
10207354759115142047,286.63156204506004,3.300972551053974,585.4008604143842,0.22942693478277262,0.8004245350576762
