player_id,rank_center,lb,ub,a,b
15358919789906702899,1406.807582833297,963.6771011972609,1626.0057348020525,0.36901287541033945,0.6309901249095144
8424786221888186143,1406.985419521133,964.3392785170523,1626.2796071256375,0.36939068798546737,0.6309898804344547
12421151587697235241,1406.8088002814118,963.6815146823918,1626.007647739831,0.3690153448153788,0.6309899253298844
17554949905676635031,1406.8061290643968,963.6720340381574,1626.0033876391828,0.36901011956554536,0.630990693043887
17194200640072820249,1406.8065064427274,963.6760472009308,1626.0031613358697,0.3690133973731989,0.6309949271950811
11879426385691104552,1406.806621855362,963.6733699246191,1626.004301510996,0.36901069112609647,0.6309898804344547
6682975410409135334,1406.8063369975662,963.6723438028528,1626.003851892138,0.36901011956554536,0.6309899377740096
18252204919974872905,1406.7954772300084,963.656165798993,1625.9796057856297,0.36901011956554536,0.631029384615557
16764975642979870692,1406.903329896152,964.0336258721555,1626.153219806754,0.369216175178479,0.6309898804344547
15942262301449526092,1604.0572949827067,1462.1333154067975,1844.723487308138,1.438511900872888,0.7902604032066356
6007671962491710804,1314.5625113542947,1078.6011861653976,1420.2655716930128,0.8469494797663801,2.462925227565021
16191211259477667758,1406.579925297353,963.3351127284437,1625.4985747025792,0.36901011956554536,0.6318128623691164
15158376837331184463,1406.8063652667074,963.6724138336755,1626.0039063618717,0.3690101460818307,0.6309898804344547
13348056566334441619,1406.8072867477,963.6795808728535,1626.0041690647056,0.3690156496587721,0.6309959441819198
8046439228542123273,1406.8046995963402,963.6699045166746,1626.0001960725942,0.36901011956554536,0.6309958852854907
4488434570115483244,1413.7053691733613,1103.5377280340517,1595.0925698348171,0.5605635533482416,0.9212159197526955
2463114038506497099,1406.8060385809397,963.6718992420884,1626.0031856166436,0.36901011956554536,0.6309910217047189
15339675646621073160,1406.80420705959,963.66917077103,1625.999096392421,0.36901011956554536,0.6309976743313819
10890421487470870610,1406.8049577025854,963.6702890249335,1626.0007723438157,0.36901011956554536,0.6309949477657629
8589558070800498741,1406.8034284830972,963.6680109052476,1625.9973580796664,0.36901011956554536,0.6310005023724782
2001420309532038422,1406.8062817869718,963.6722615538537,1626.003728623255,0.36901011956554536,0.6309901383138303
9959014984732948350,1406.672879783717,968.6780550335853,1624.0931363760728,0.3740218066951868,0.6400512119610778
8905747314108234618,1410.563519771504,977.5320612061806,1631.7704308056689,0.3770779989089972,0.6309898804344547
11036676817238493504,1364.181325476217,904.7646939546411,1537.780094432874,0.37124788053483865,0.8113545373980566
16158887257912473466,1410.9605570068813,978.9804672341899,1632.377543766765,0.37794080761829874,0.6309898804344547
14598486691935341429,1406.8063269430277,963.672328824283,1626.0038294433339,0.36901011956554536,0.6309899742948096
12718033036258228499,1406.803639040551,963.6683245780541,1625.997828186698,0.36901011956554536,0.6309997375586014
15662449083059230569,1383.5768838416107,929.6985612619884,1576.446802193495,0.36901011956554536,0.7212670069182013
5507255451388145521,1406.8810597230015,963.9515097232375,1626.118672125128,0.3691696328258887,0.6309912258883543
3695310880932980652,1406.8158392692765,963.7455992617628,1626.0067604375315,0.36906626293692035,0.6310514211725536
14814543564219426189,1406.7958414858565,963.6567084333057,1625.9804190256177,0.36901011956554536,0.6310280614586193
16903745527471959489,1406.8159240988944,963.7182000860944,1626.0154767077179,0.36904011200454656,0.6310063986226601
13080969212432972992,1406.6885414217152,963.4968766481232,1625.7409123767966,0.36901011956554536,0.6314179482150454
17013443214740003835,1406.804309499788,963.6693233789831,1625.9993251090905,0.36901011956554536,0.6309973022364654
3989915271285217577,1379.1358236750636,1243.48255746065,1471.5156353494415,1.8116664113651593,3.6327764482331006
7310146752476062908,1347.6596839051656,1006.2313139738803,1487.4780195751555,0.5281862638774835,1.2695151643976752
3742053403494312423,1406.8262098728358,963.760719815637,1626.0300159100761,0.3690659512336123,0.6310132168567377
16857446564643449505,1406.8174231622324,963.7167342470116,1626.0199695372971,0.36903659802435546,0.6309949451439246
13939125969441045267,1399.7814492735615,1007.4998660189069,1594.7584045783353,0.4283399237328428,0.7626669589346173
717914195181221161,1411.5759758892118,983.9615969431446,1632.4070480856894,0.3820860957914677,0.6356547463647754
10281139323963251816,1406.8062634589799,963.6722342500558,1626.0036877022906,0.36901011956554536,0.6309902048860716
6854407737358601967,1406.347334229938,962.9888062390274,1624.9799919214727,0.36901011956554536,0.6326593643201003
12491874722987679275,1406.6877039437863,963.4956292687218,1625.7390434370209,0.36901011956554536,0.6314209922317906
520505347591360799,1406.7198520429486,963.5435133865254,1625.8107906324092,0.36901011956554536,0.631304152694479
10207354759115142047,1404.7547059443077,960.6210209275501,1621.442209016682,0.36901011956554536,0.6384861946075663
4211210751658823038,1406.7277922313358,965.8542043950742,1625.1165011984485,0.3712067660961212,0.6350331589653999
11928735597376189695,1406.785702683814,963.641668883731,1625.9577636502015,0.3690101805131866,0.6310649958555122
5377657048565388440,1406.8060501544076,963.6719164834487,1626.0032114567373,0.36901011956554536,0.6309909796666868
17599388009621254793,1404.6141903219982,960.4124058688299,1621.1311686043243,0.36901011956554536,0.6390028577442087
12609572772984777615,1401.8953507355927,956.3851706066814,1615.1473394640407,0.36901011956554536,0.6490824987447884
6444226678922952613,1346.5119703482064,877.9145654287848,1505.536061283448,0.36901011956554536,0.8928085699456862
16392026199471031323,1406.806198398713,963.672137327695,1626.0035424420562,0.36901011956554536,0.6309904412026753
5603591254881543642,1406.8063100726658,963.6724174009188,1626.0037565576067,0.3690102275678215,0.6309902202513645
6499241914242037029,1406.8064111346441,963.6725847451438,1626.0039769989717,0.3690102435142005,0.6309898804344547
5368155271233603430,1406.803475051131,963.6757513189758,1625.9950861684047,0.36901740572859987,0.631012792423169
3413088563918859169,1378.0050908524133,921.7309081012309,1565.195276803527,0.36901011956554536,0.7447757869898929
11348775925430243349,1435.311288616423,1159.6294106133873,1622.2578037738813,0.6370069755631953,0.9244128345073979
11717979927178981539,1406.8063915857733,963.6726176559662,1626.0039141384314,0.36901030243439265,0.6309900521919546
1067141668742722602,1405.80485000898,962.1816031212683,1623.7723783317888,0.36901011956554536,0.6346381147867599
17839074300410529661,1406.7971793912952,963.6587015225067,1625.9834060524065,0.36901011956554536,0.6310232015498506
10321710971904725500,1406.7936058442858,963.6533779885165,1625.9754277366594,0.36901011956554536,0.6310361824554493
16783944800676418633,1406.8069849514375,963.6758364228103,1626.004515779017,0.369012520086783,0.6309916889979815
18303985951637451247,1406.8032364761236,963.6677248676574,1625.996929390239,0.36901011956554536,0.6310011998057218
2583150070930736710,1406.0607713892352,965.6537855640382,1623.39197449619,0.37196661974058937,0.6387810730466823
17178474870383681533,1406.7955527646454,963.6562783234082,1625.979774424655,0.36901011956554536,0.631029110236264
7431319214028119784,1406.8025221840019,963.6666607696,1625.9953346100608,0.36901011956554536,0.6310037943592522
16611708312125904098,1363.4250557211114,901.195211120278,1536.78755388279,0.36901011956554536,0.8099825019433016
6625848837776791192,1409.939454431756,1328.6402663959934,1476.9792289511017,4.221793860513989,7.090035144092614
6124017298939646052,1392.898859817384,1090.1878707512483,1554.0208630759714,0.5896257467431406,1.092268199561111
14821165409885168685,1406.8035581042654,963.6740232456325,1625.995845140181,0.3690156468122971,0.6310094830286894
12832912977408927206,1406.8105139495397,963.6878723370753,1626.010295352912,0.36901895879073127,0.6309898804344547
12916500560323582719,1389.9530156550984,938.9006271955137,1589.6104604697944,0.36901011956554536,0.6952735965256853
7773200397753149420,1406.806515104808,963.6731534620955,1626.004080957428,0.36901063657544625,0.6309901749024305
2797358934420244813,1406.806163594247,963.6720854783727,1626.0034647340465,0.36901011956554536,0.6309905676220087
7067579384957548390,1406.3264886295954,962.9577754321666,1624.9335387302112,0.36901011956554536,0.6327352860512785
14968925119815063342,1406.806333800943,963.6723390407403,1626.003844755026,0.36901011956554536,0.6309899493850081
14472445602114062174,1343.5461846133585,873.8892872902375,1500.2279435975386,0.36901011956554536,0.9081818424715391
11093296661394648248,1406.5601380567516,963.3056462987539,1625.4544381570481,0.36901011956554536,0.631884832804375
17232776101983170501,1406.8064237970414,963.6726319273085,1626.003996499194,0.3690102704115859,0.6309898804344547
335281499113286039,1406.8019855025223,963.6658612631729,1625.9941363792834,0.36901011956554536,0.6310057437771428
15370257965155501078,1406.806343004922,963.6723527522043,1626.0038653047836,0.36901011956554536,0.6309899159536718
8308809678303734232,1406.8051116994782,963.6705184385876,1626.0011161714197,0.36901011956554536,0.6309943884032666
