player_type,player_id,timestamp,match_id,team_id,win
pa inc,15132780807979906671,1523381997,8372636912230135533,2,f
pa inc,10328666479413014042,1523381997,8372636912230135533,2,f
pa inc,8809470911665166138,1523383274,2281085036831505386,1,t
pa inc,4488542476138228878,1523383274,2281085036831505386,2,f
pa inc,11781759340466683580,1523384759,8768776396073664951,3,f
pa inc,15609910118936901813,1523384759,8768776396073664951,2,f
pa inc,2334178263730742153,1523384759,8768776396073664951,1,f
pa inc,14374718632818298088,1523384759,8768776396073664951,5,f
pa inc,7567308677609184873,1523384759,8768776396073664951,4,f
pa inc,10328666479413014042,1523384759,8768776396073664951,8,f
pa inc,14335750022301206484,1523384759,8768776396073664951,9,f
pa inc,7128829542464965832,1523384759,8768776396073664951,10,f
pa inc,8710695788823644673,1523384759,8768776396073664951,11,f
pa inc,8809470911665166138,1523384759,8768776396073664951,12,t
pa inc,15823568260832540527,1523384759,8768776396073664951,7,f
pa inc,15132780807979906671,1523384759,8768776396073664951,6,f
pa inc,2612617597594124690,1523385901,38112437501494829,2,f
pa inc,16110998104542969790,1523385901,38112437501494829,2,f
pa inc,10328666479413014042,1523385901,38112437501494829,1,t
pa inc,18228394466718388067,1523385901,38112437501494829,1,t
pa inc,15196927376708440675,1523385901,38112437501494829,1,t
pa inc,16153846498058625903,1523385901,38112437501494829,1,t
pa inc,9525622928077356510,1523385901,38112437501494829,1,t
pa inc,4304856158251431981,1523385901,38112437501494829,1,t
pa inc,5891462527453393017,1523385901,38112437501494829,1,t
pa inc,15823568260832540527,1523385901,38112437501494829,1,t
pa inc,5215522184141593332,1523385901,38112437501494829,1,t
pa inc,14374718632818298088,1523385901,38112437501494829,2,f
pa inc,8809470911665166138,1523385901,38112437501494829,2,f
pa inc,11314403746646385988,1523385901,38112437501494829,2,f
pa inc,7128829542464965832,1523385901,38112437501494829,2,f
pa inc,10848754188890121797,1523385901,38112437501494829,2,f
pa inc,4773617618548187185,1523385901,38112437501494829,2,f
pa inc,3731170899267381111,1523385901,38112437501494829,2,f
pa inc,521387634706052230,1523385901,38112437501494829,2,f
pa inc,8710695788823644673,1523385901,38112437501494829,1,t
pa inc,11781759340466683580,1523387429,486059758194592805,1,f
pa inc,17890543538839586450,1523387429,486059758194592805,1,f
pa inc,15151238088567185694,1523387429,486059758194592805,2,t
pa inc,2612617597594124690,1523387429,486059758194592805,2,t
pa inc,15132780807979906671,1523387429,486059758194592805,2,t
pa inc,9879588521823566981,1523387429,486059758194592805,2,t
pa inc,8534606418164637111,1523387429,486059758194592805,1,f
pa inc,2958950655459085863,1523387429,486059758194592805,1,f
pa inc,8710695788823644673,1523387936,-7397647507283702240,1,f
pa inc,8020819183571169563,1523387936,-7397647507283702240,1,f
pa inc,4773617618548187185,1523387936,-7397647507283702240,1,f
pa inc,9927589805333800727,1523387936,-7397647507283702240,1,f
pa inc,10328666479413014042,1523387936,-7397647507283702240,2,f
pa inc,10848754188890121797,1523387936,-7397647507283702240,2,f
pa inc,18228394466718388067,1523387936,-7397647507283702240,2,f
pa inc,15196927376708440675,1523387936,-7397647507283702240,2,f
pa inc,3731170899267381111,1523389212,-5016308563668298980,2,f
pa inc,9879588521823566981,1523389212,-5016308563668298980,2,f
pa inc,2612617597594124690,1523389212,-5016308563668298980,1,t
pa inc,11781759340466683580,1523389212,-5016308563668298980,1,t
pa inc,3195062979031361600,1523389212,-5016308563668298980,1,t
pa inc,15395514461048772253,1523389212,-5016308563668298980,1,t
pa inc,5215522184141593332,1523389212,-5016308563668298980,2,f
pa inc,15151238088567185694,1523389212,-5016308563668298980,2,f
pa inc,2958950655459085863,1523390119,484514622235023015,1,f
pa inc,18091841119231494036,1523390119,484514622235023015,2,t
pa inc,1288931509194265746,1523390119,484514622235023015,1,f
pa inc,17232200012976883329,1523390119,484514622235023015,1,f
pa inc,9118229333704741408,1523390119,484514622235023015,2,t
pa inc,18344224556999951775,1523390119,484514622235023015,2,t
pa inc,1674259066705117437,1523390119,484514622235023015,2,t
pa inc,10328666479413014042,1523390119,484514622235023015,1,f
pa inc,17726582639696083343,1523390119,484514622235023015,2,t
pa inc,15196927376708440675,1523390119,484514622235023015,1,f
pa inc,17726582639696083343,1523391645,4750887151259688093,4,f
pa inc,9827272291152883875,1523391645,4750887151259688093,3,f
pa inc,16975532099098178722,1523391645,4750887151259688093,2,f
pa inc,5972528376655473762,1523391645,4750887151259688093,1,f
aiDiff,AI-Unknown,1523391645,4750887151259688093,5,f
aiDiff,AI-Unknown,1523391645,4750887151259688093,6,f
pa inc,18344224556999951775,1523391782,-2368919180867199706,1,t
pa inc,1288931509194265746,1523391782,-2368919180867199706,1,t
pa inc,8020819183571169563,1523391782,-2368919180867199706,1,t
pa inc,15151238088567185694,1523391782,-2368919180867199706,2,f
pa inc,18228394466718388067,1523391782,-2368919180867199706,2,f
pa inc,18091841119231494036,1523391782,-2368919180867199706,2,f
pa inc,10328666479413014042,1523391782,-2368919180867199706,1,t
pa inc,3195062979031361600,1523391782,-2368919180867199706,2,f
pa inc,2612617597594124690,1523392174,8874278247610523310,1,t
pa inc,9879588521823566981,1523392174,8874278247610523310,2,f
pa inc,6937748161713603365,1523393694,4194677126807233694,2,t
pa inc,1288931509194265746,1523393694,4194677126807233694,1,f
pa inc,14382792874664997870,1523393694,4194677126807233694,1,f
pa inc,9827272291152883875,1523393694,4194677126807233694,1,f
pa inc,13495098998460563584,1523393694,4194677126807233694,1,f
pa inc,13799301132922152791,1523393694,4194677126807233694,1,f
pa inc,10328666479413014042,1523393694,4194677126807233694,1,f
pa inc,7768309804852606527,1523393694,4194677126807233694,1,f
pa inc,4811644894591570483,1523393694,4194677126807233694,2,t
pa inc,17232200012976883329,1523393694,4194677126807233694,2,t
pa inc,11314403746646385988,1523393694,4194677126807233694,2,t
pa inc,4936306995155198651,1523393694,4194677126807233694,2,t
pa inc,521387634706052230,1523393694,4194677126807233694,2,t
pa inc,5891462527453393017,1523393694,4194677126807233694,2,t
pa inc,4842971173977021198,1523396368,216056046426074896,1,f
pa inc,11882606736745055574,1523396368,216056046426074896,1,f
aiDiff,AI-Unknown,1523396368,216056046426074896,2,f
aiDiff,AI-Unknown,1523396368,216056046426074896,2,f
aiDiff,AI-Unknown,1523396368,216056046426074896,2,f
aiDiff,AI-Unknown,1523396368,216056046426074896,2,f
aiDiff,AI-Unknown,1523396368,216056046426074896,2,f
aiDiff,AI-Unknown,1523396368,216056046426074896,2,f
aiDiff,AI-Unknown,1523396368,216056046426074896,2,f
aiDiff,AI-Unknown,1523396368,216056046426074896,2,f
pa inc,14538092814649308549,1523397737,6481098873729004649,3,f
pa inc,5215522184141593332,1523397737,6481098873729004649,4,f
pa inc,377978048463335459,1523397737,6481098873729004649,3,f
pa inc,15715005588292943574,1523397737,6481098873729004649,1,f
pa inc,9827272291152883875,1523397737,6481098873729004649,1,f
pa inc,18344224556999951775,1523397737,6481098873729004649,2,f
pa inc,9879588521823566981,1523397737,6481098873729004649,4,f
pa inc,1173720999296254017,1523397737,6481098873729004649,2,f
pa inc,9323702799316866460,1523400773,-525311895057645499,1,f
pa inc,9827272291152883875,1523400773,-525311895057645499,2,f
pa inc,6937748161713603365,1523400773,-525311895057645499,3,t
pa inc,15132780807979906671,1523400773,-525311895057645499,4,f
pa inc,13113704408074993415,1523400773,-525311895057645499,5,f
pa inc,7567308677609184873,1523401905,-443615509644229455,2,f
pa inc,5215522184141593332,1523401905,-443615509644229455,2,f
pa inc,13502408920423413718,1523401905,-443615509644229455,1,f
pa inc,9879588521823566981,1523401905,-443615509644229455,2,f
pa inc,10359140222472945217,1523401905,-443615509644229455,1,f
pa inc,9180751725153248934,1523401905,-443615509644229455,1,f
pa inc,1173720999296254017,1523401905,-443615509644229455,2,f
pa inc,15749402001593074885,1523401905,-443615509644229455,2,f
pa inc,12164843366448906364,1523401905,-443615509644229455,2,f
pa inc,4135547607774131587,1523401905,-443615509644229455,1,f
pa inc,15715005588292943574,1523401905,-443615509644229455,1,f
pa inc,13020521390319053321,1523401905,-443615509644229455,1,f
superstats,-1,1523401905,-443615509644229455,1,f
superstats,-1,1523401905,-443615509644229455,2,f
pa inc,2612617597594124690,1523402723,-3743479655285569565,1,t
pa inc,5694050965219254536,1523402723,-3743479655285569565,2,f
pa inc,1173720999296254017,1523403716,-455390969940063292,2,t
pa inc,3473187876109946801,1523403716,-455390969940063292,1,f
pa inc,5193800142838681392,1523403909,-2018814582431331195,2,f
pa inc,9180751725153248934,1523403909,-2018814582431331195,1,f
pa inc,11298155883818379614,1523403909,-2018814582431331195,2,f
pa inc,5370889256215085612,1523403909,-2018814582431331195,2,f
pa inc,13020521390319053321,1523403909,-2018814582431331195,2,f
pa inc,8665259548474200874,1523403909,-2018814582431331195,1,f
pa inc,9644601531346555688,1523403909,-2018814582431331195,1,f
pa inc,6822884347363759012,1523403909,-2018814582431331195,1,f
pa inc,13458485188155667080,1523403917,2556412901729324173,1,f
pa inc,13113704408074993415,1523403917,2556412901729324173,3,t
pa inc,11802599857315341245,1523403917,2556412901729324173,2,f
pa inc,2747006768508603776,1523403917,2556412901729324173,1,f
pa inc,17726582639696083343,1523403917,2556412901729324173,3,t
pa inc,2978238867761685358,1523403917,2556412901729324173,2,f
pa inc,2612617597594124690,1523405134,-646763167777730226,3,f
pa inc,726276781522075997,1523405134,-646763167777730226,2,f
pa inc,4553019776793912833,1523405134,-646763167777730226,4,f
pa inc,2978238867761685358,1523405134,-646763167777730226,1,f
pa inc,4014737893745176725,1523405387,-854162955203423669,2,t
pa inc,10113344869093820904,1523405387,-854162955203423669,2,t
pa inc,17726582639696083343,1523405387,-854162955203423669,2,t
pa inc,13458485188155667080,1523405387,-854162955203423669,2,t
pa inc,2747006768508603776,1523405387,-854162955203423669,2,t
pa inc,13502408920423413718,1523405387,-854162955203423669,1,f
pa inc,8665259548474200874,1523405387,-854162955203423669,1,f
pa inc,11802599857315341245,1523405387,-854162955203423669,1,f
pa inc,11798407824609655987,1523405387,-854162955203423669,1,f
pa inc,15652777760303983398,1523405387,-854162955203423669,1,f
pa inc,13703594624512286181,1523409157,1670966025988694277,3,f
pa inc,4049386017314952101,1523409157,1670966025988694277,1,f
pa inc,8893072003868114957,1523409157,1670966025988694277,1,f
pa inc,17726582639696083343,1523409157,1670966025988694277,3,f
aiDiff,AI-Unknown,1523409157,1670966025988694277,2,f
pa inc,4936306995155198651,1523411317,6425832553119050101,1,t
pa inc,13523515538026136052,1523411317,6425832553119050101,1,t
pa inc,2221329950644680155,1523411317,6425832553119050101,2,f
pa inc,10359140222472945217,1523411317,6425832553119050101,2,f
pa inc,14858003577029796247,1523411317,6425832553119050101,2,f
pa inc,5215522184141593332,1523411317,6425832553119050101,2,f
pa inc,17726582639696083343,1523411317,6425832553119050101,2,f
pa inc,2482203422184701032,1523411317,6425832553119050101,1,t
pa inc,3045326806294249940,1523411317,6425832553119050101,1,t
pa inc,13113704408074993415,1523411317,6425832553119050101,1,t
pa inc,15902732904735349906,1523412333,8878597146464316781,2,f
pa inc,3830567722145954354,1523412333,8878597146464316781,3,f
pa inc,14774980218642565617,1523412333,8878597146464316781,4,f
pa inc,2612617597594124690,1523412333,8878597146464316781,5,f
pa inc,15950269657432466438,1523412333,8878597146464316781,6,f
pa inc,17167716876344298367,1523412333,8878597146464316781,1,f
pa inc,11318687241706969777,1523414516,-1033939368407108108,2,f
pa inc,13020521390319053321,1523414516,-1033939368407108108,1,f
pa inc,18344224556999951775,1523414516,-1033939368407108108,1,f
pa inc,5193800142838681392,1523414516,-1033939368407108108,1,f
pa inc,15715005588292943574,1523414516,-1033939368407108108,1,f
pa inc,2482203422184701032,1523414516,-1033939368407108108,2,f
pa inc,15176065033648730148,1523414516,-1033939368407108108,2,f
pa inc,5442010605325217451,1523414516,-1033939368407108108,2,f
pa inc,2612617597594124690,1523416770,2806969800445492930,1,t
aiDiff,AI-Unknown,1523416770,2806969800445492930,2,f
pa inc,513851883076167212,1523416929,-512471763908722847,2,f
pa inc,18344224556999951775,1523416929,-512471763908722847,2,f
pa inc,15715005588292943574,1523416929,-512471763908722847,2,f
pa inc,13020521390319053321,1523416929,-512471763908722847,2,f
pa inc,2482203422184701032,1523416929,-512471763908722847,1,f
pa inc,9553043982213471950,1523416929,-512471763908722847,1,f
pa inc,4962262484689718862,1523416929,-512471763908722847,1,f
pa inc,7567308677609184873,1523416929,-512471763908722847,1,f
pa inc,10060968718925620363,1523416929,-512471763908722847,2,f
pa inc,1613457320541134119,1523416929,-512471763908722847,1,f
pa inc,9987338480361140765,1523420067,7755624397272877987,1,f
pa inc,2621322893737898332,1523420067,7755624397272877987,2,f
pa inc,18344224556999951775,1523420067,7755624397272877987,2,f
pa inc,4919468543468243482,1523420067,7755624397272877987,2,f
pa inc,1173720999296254017,1523420067,7755624397272877987,1,f
pa inc,7854890231023181349,1523420067,7755624397272877987,1,f
pa inc,16036913835583422614,1523420067,7755624397272877987,1,f
pa inc,13020521390319053321,1523420067,7755624397272877987,2,f
pa inc,16036913835583422614,1523421475,-6490670656272887517,2,f
pa inc,8020819183571169563,1523421475,-6490670656272887517,1,t
pa inc,2621322893737898332,1523421475,-6490670656272887517,1,t
pa inc,2612617597594124690,1523421475,-6490670656272887517,2,f
pa inc,13020521390319053321,1523421475,-6490670656272887517,1,t
pa inc,9987338480361140765,1523421475,-6490670656272887517,2,f
pa inc,2612617597594124690,1523423086,8116241069899618158,2,t
pa inc,14548261547287134963,1523423086,8116241069899618158,2,t
pa inc,13020521390319053321,1523423086,8116241069899618158,1,f
pa inc,8537127707832659714,1523423086,8116241069899618158,1,f
pa inc,16036913835583422614,1523423086,8116241069899618158,2,t
pa inc,2621322893737898332,1523423086,8116241069899618158,1,f
pa inc,8020819183571169563,1523423086,8116241069899618158,1,f
pa inc,2221329950644680155,1523423086,8116241069899618158,1,f
pa inc,15659667850525261647,1523423086,8116241069899618158,2,t
pa inc,9987338480361140765,1523423086,8116241069899618158,2,t
pa inc,2612617597594124690,1523425239,8697381446770073559,1,t
pa inc,13020521390319053321,1523425239,8697381446770073559,1,t
pa inc,1213561931200591730,1523425239,8697381446770073559,2,f
pa inc,9987338480361140765,1523425239,8697381446770073559,1,t
pa inc,9180751725153248934,1523425239,8697381446770073559,2,f
pa inc,8537127707832659714,1523425239,8697381446770073559,2,f
pa inc,2334178263730742153,1523444998,8931907414413667590,2,f
pa inc,15950269657432466438,1523444998,8931907414413667590,2,f
pa inc,15349900257993625361,1523444998,8931907414413667590,2,f
pa inc,4164138719628766601,1523444998,8931907414413667590,1,f
pa inc,14381605272514685428,1523444998,8931907414413667590,1,f
pa inc,2707739012561771749,1523444998,8931907414413667590,1,f
aiDiff,AI-Unknown,1523446075,6952153702590181691,2,t
pa inc,2334178263730742153,1523446075,6952153702590181691,1,f
pa inc,10328666479413014042,1523446466,-5703438202144165182,1,t
pa inc,16287951062799540360,1523446466,-5703438202144165182,2,f
pa inc,1601126914703170080,1523446466,-5703438202144165182,2,f
pa inc,17044425938178054875,1523446466,-5703438202144165182,2,f
pa inc,10170862055042748453,1523446466,-5703438202144165182,2,f
pa inc,13113704408074993415,1523446466,-5703438202144165182,1,t
pa inc,14381605272514685428,1523446466,-5703438202144165182,1,t
pa inc,18228394466718388067,1523446466,-5703438202144165182,1,t
pa inc,2334178263730742153,1523446924,2385302937960051852,1,t
pa inc,2621322893737898332,1523446924,2385302937960051852,2,f
pa inc,2096327885664477728,1523446924,2385302937960051852,2,f
pa inc,15349900257993625361,1523446924,2385302937960051852,1,t
pa inc,11318687241706969777,1523453504,6778535563819355712,2,f
pa inc,1716970084985767718,1523453504,6778535563819355712,1,f
pa inc,15132780807979906671,1523453504,6778535563819355712,4,t
pa inc,15950269657432466438,1523453504,6778535563819355712,3,f
pa inc,14260639025103078982,1523456002,-8375331876607485950,2,f
superstats,-1,1523456002,-8375331876607485950,2,f
pa inc,15132780807979906671,1523456002,-8375331876607485950,1,t
pa inc,2236744048595130109,1523456002,-8375331876607485950,2,f
pa inc,2707739012561771749,1523456002,-8375331876607485950,1,t
pa inc,7982272901858120387,1523456002,-8375331876607485950,1,t
pa inc,12532664684585408246,1523457121,1362571804879494241,2,f
pa inc,10283165413165585149,1523457121,1362571804879494241,2,f
pa inc,6357545433159540915,1523457121,1362571804879494241,2,f
pa inc,6666042466099379444,1523457121,1362571804879494241,1,t
pa inc,15132780807979906671,1523457121,1362571804879494241,1,t
pa inc,14381605272514685428,1523457121,1362571804879494241,1,t
pa inc,2707739012561771749,1523457121,1362571804879494241,1,t
pa inc,10113344869093820904,1523457121,1362571804879494241,2,f
pa inc,2621322893737898332,1523458619,-5115757638053912005,2,t
pa inc,15132780807979906671,1523458619,-5115757638053912005,1,f
pa inc,15609910118936901813,1523461168,4447579120616746032,1,t
pa inc,2612617597594124690,1523461168,4447579120616746032,2,f
pa inc,17364154632284203199,1523461877,-6522338695686770955,1,f
pa inc,2537447861341357314,1523461877,-6522338695686770955,2,t
pa inc,4507584685838455028,1523462614,-589925275684425258,3,f
pa inc,5245156125625835672,1523462614,-589925275684425258,1,f
pa inc,11340970040511444103,1523462614,-589925275684425258,1,f
pa inc,2537447861341357314,1523462614,-589925275684425258,2,t
pa inc,6702180162501411627,1523462614,-589925275684425258,3,f
pa inc,11314403746646385988,1523462614,-589925275684425258,2,t
pa inc,17662419520664972745,1523462960,-9217124507183074512,2,f
pa inc,15823568260832540527,1523462960,-9217124507183074512,1,t
pa inc,15609910118936901813,1523462960,-9217124507183074512,2,f
pa inc,16153846498058625903,1523462960,-9217124507183074512,2,f
pa inc,18344224556999951775,1523462960,-9217124507183074512,1,t
pa inc,15132780807979906671,1523462960,-9217124507183074512,1,t
pa inc,15823568260832540527,1523463726,-4712145697094355410,2,f
pa inc,15609910118936901813,1523463726,-4712145697094355410,1,t
pa inc,9509395253468575658,1523464089,3953183532503676825,1,f
pa inc,9272863953877628566,1523464089,3953183532503676825,2,f
pa inc,18344224556999951775,1523464089,3953183532503676825,2,f
pa inc,15132780807979906671,1523464089,3953183532503676825,2,f
pa inc,16153846498058625903,1523464089,3953183532503676825,2,f
pa inc,17662419520664972745,1523464089,3953183532503676825,1,f
pa inc,5215522184141593332,1523464089,3953183532503676825,1,f
pa inc,15345621872546329160,1523464089,3953183532503676825,1,f
pa inc,3909942040318680984,1523464563,-7695366844876703373,3,f
pa inc,4773617618548187185,1523464563,-7695366844876703373,2,f
pa inc,14304560285780961278,1523464563,-7695366844876703373,2,f
pa inc,9927589805333800727,1523464563,-7695366844876703373,1,f
pa inc,7222961400740671461,1523464563,-7695366844876703373,1,f
pa inc,2537447861341357314,1523464563,-7695366844876703373,4,f
pa inc,11314403746646385988,1523464563,-7695366844876703373,4,f
pa inc,1304955118675728639,1523464563,-7695366844876703373,3,f
pa inc,14841884446509081626,1523465603,-8525670468000268925,2,f
pa inc,5442010605325217451,1523465603,-8525670468000268925,2,f
pa inc,13539608923730123900,1523465603,-8525670468000268925,2,f
pa inc,2096327885664477728,1523465603,-8525670468000268925,2,f
pa inc,15345621872546329160,1523465603,-8525670468000268925,1,f
pa inc,17662419520664972745,1523465603,-8525670468000268925,1,f
pa inc,5215522184141593332,1523465603,-8525670468000268925,1,f
pa inc,9509395253468575658,1523465603,-8525670468000268925,1,f
pa inc,2612617597594124690,1523465608,8595220487084064136,1,t
aiDiff,AI-Unknown,1523465608,8595220487084064136,2,f
pa inc,24065833992654134,1523466854,-1597492206387707290,2,f
pa inc,3303454673382055879,1523466854,-1597492206387707290,2,f
pa inc,2979586384517643176,1523466854,-1597492206387707290,2,f
pa inc,18344224556999951775,1523466854,-1597492206387707290,1,t
pa inc,18278772675775429754,1523466854,-1597492206387707290,2,f
pa inc,5563768618525386896,1523466854,-1597492206387707290,1,t
pa inc,18228394466718388067,1523466854,-1597492206387707290,1,t
pa inc,15609910118936901813,1523466854,-1597492206387707290,1,t
pa inc,7567308677609184873,1523466854,-1597492206387707290,1,t
pa inc,10328666479413014042,1523466854,-1597492206387707290,2,f
pa inc,8218187234050527858,1523466956,1639858329483100876,2,f
pa inc,2537447861341357314,1523466956,1639858329483100876,1,t
superstats,-1,1523467735,-2989977237189671465,1,f
pa inc,5215522184141593332,1523467735,-2989977237189671465,1,f
pa inc,5563768618525386896,1523467735,-2989977237189671465,2,f
pa inc,2281040521927070743,1523467735,-2989977237189671465,2,f
pa inc,12684805743971403100,1523467735,-2989977237189671465,2,f
pa inc,4811644894591570483,1523467735,-2989977237189671465,2,f
pa inc,10328666479413014042,1523467735,-2989977237189671465,2,f
pa inc,17662419520664972745,1523467735,-2989977237189671465,1,f
pa inc,9509395253468575658,1523467735,-2989977237189671465,1,f
pa inc,15345621872546329160,1523467735,-2989977237189671465,1,f
pa inc,5295503368686232126,1523467974,-1450480037100894522,1,f
pa inc,6937748161713603365,1523467974,-1450480037100894522,2,t
aiDiff,AI-Unknown,1523468021,3394310018442348277,2,f
pa inc,5844644094771505013,1523468021,3394310018442348277,1,f
pa inc,6937748161713603365,1523468168,-2917067319776753784,2,t
pa inc,5844644094771505013,1523468168,-2917067319776753784,1,f
pa inc,17364154632284203199,1523468280,-6522338695686764552,2,f
pa inc,2537447861341357314,1523468280,-6522338695686764552,1,t
pa inc,12076891209710825290,1523468901,1728344667349469797,2,t
pa inc,9437556037157800479,1523468901,1728344667349469797,2,t
pa inc,6937748161713603365,1523468901,1728344667349469797,2,t
pa inc,4811644894591570483,1523468901,1728344667349469797,2,t
pa inc,6739705067383572525,1523468901,1728344667349469797,2,t
pa inc,11781759340466683580,1523468901,1728344667349469797,1,f
pa inc,11135965547237952748,1523468901,1728344667349469797,1,f
pa inc,4778598936338992848,1523468901,1728344667349469797,1,f
pa inc,10328666479413014042,1523468901,1728344667349469797,1,f
pa inc,13411696262818928277,1523468901,1728344667349469797,1,f
pa inc,2621322893737898332,1523470129,-8963257185114108111,2,t
pa inc,2301724198037014199,1523470129,-8963257185114108111,1,f
pa inc,8809470911665166138,1523470713,-8001837195515244167,2,f
pa inc,8115987389690876170,1523470713,-8001837195515244167,1,t
pa inc,2334178263730742153,1523471567,639237769646724303,1,f
pa inc,18344224556999951775,1523471567,639237769646724303,2,f
pa inc,7013484938503460266,1523471567,639237769646724303,3,f
pa inc,9927589805333800727,1523471567,639237769646724303,10,f
pa inc,11781759340466683580,1523471567,639237769646724303,11,f
pa inc,6937748161713603365,1523471567,639237769646724303,12,f
pa inc,1081837040386968952,1523471567,639237769646724303,4,f
pa inc,14374718632818298088,1523471567,639237769646724303,5,f
pa inc,13458916914270623790,1523471567,639237769646724303,6,f
pa inc,10328666479413014042,1523471567,639237769646724303,7,t
pa inc,6162855378408996566,1523471567,639237769646724303,9,f
pa inc,8710695788823644673,1523471567,639237769646724303,8,f
pa inc,2621322893737898332,1523472031,1804829286042850975,2,t
pa inc,8809470911665166138,1523472031,1804829286042850975,1,f
pa inc,12188313366569343337,1523472514,-9038640758876383102,1,f
pa inc,12684805743971403100,1523472514,-9038640758876383102,2,t
pa inc,12684805743971403100,1523473343,-6505976781549446209,1,f
aiDiff,AI-Unknown,1523473343,-6505976781549446209,2,t
pa inc,2621322893737898332,1523474107,-2309543263749644613,1,t
pa inc,12684805743971403100,1523474107,-2309543263749644613,2,f
pa inc,18091841119231494036,1523474696,-4675030767270731512,2,t
pa inc,6937748161713603365,1523474696,-4675030767270731512,2,t
pa inc,15132780807979906671,1523474696,-4675030767270731512,2,t
pa inc,10328666479413014042,1523474696,-4675030767270731512,2,t
pa inc,14931691491291165790,1523474696,-4675030767270731512,1,f
pa inc,8710695788823644673,1523474696,-4675030767270731512,1,f
pa inc,10219160622880531378,1523474696,-4675030767270731512,1,f
pa inc,5844644094771505013,1523474696,-4675030767270731512,1,f
pa inc,15609910118936901813,1523475349,-3163694031359286379,2,f
pa inc,5891462527453393017,1523475349,-3163694031359286379,1,f
pa inc,12684805743971403100,1523475479,-3137986946990709737,1,t
pa inc,3662048256008121731,1523475479,-3137986946990709737,2,f
pa inc,8710695788823644673,1523476360,2596584220475156360,1,t
pa inc,18344224556999951775,1523476360,2596584220475156360,1,t
pa inc,4336667811805373163,1523476360,2596584220475156360,1,t
pa inc,3120621029072478329,1523476360,2596584220475156360,2,f
